
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
8.9981 3.59924 3.14934 17.57 13.8192 8.79687 
CV Recruit
0.52098 
Alternative 1 Alternative  Stock: Rex
Catch Rex
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2022  0 1.54552 1.6832 0.0019 0.0019 0.0019 0.0019 6.66483e-13 
2023  0 1.54552 1.6832 0.0019 0.0019 0.0019 0.0019 3.47699e-11 
2024  0 1.54552 1.6832 0 0 0 0 0 
2025  0 1.54552 1.6832 0 0 0 0 0 
2026  0 1.54552 1.6832 0 0 0 0 0 
2027  0 1.54552 1.6832 0 0 0 0 0 
2028  0 1.54552 1.6832 0 0 0 0 0 
2029  0 1.54552 1.6832 0 0 0 0 0 
2030  0 1.54552 1.6832 0 0 0 0 0 
2031  0 1.54552 1.6832 0 0 0 0 0 
2032  0 1.54552 1.6832 0 0 0 0 0 
2033  0 1.54552 1.6832 0 0 0 0 0 
2034  0 1.54552 1.6832 0 0 0 0 0 

Spawning_Biomass Rex
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2021 8.9981 3.59924 3.14934 8.79687 8.79687 8.79687 8.79687 9.76996e-14 
2022 8.9981 3.59924 3.14934 9.79501 9.80478 9.80703 9.82681 0.0106185 
2023 8.9981 3.59924 3.14934 10.495 10.5444 10.5528 10.6403 0.0493173 
2024 8.9981 3.59924 3.14934 10.7096 10.8718 10.8995 11.1668 0.156443 
2025 8.9981 3.59924 3.14934 10.5222 10.8998 10.9542 11.5572 0.345981 
2026 8.9981 3.59924 3.14934 10.1427 10.7853 10.8593 11.8674 0.559249 
2027 8.9981 3.59924 3.14934 9.74489 10.6075 10.7028 11.9818 0.735918 
2028 8.9981 3.59924 3.14934 9.34291 10.4177 10.5237 12.057 0.863636 
2029 8.9981 3.59924 3.14934 8.95512 10.2196 10.3404 12.0075 0.953938 
2030 8.9981 3.59924 3.14934 8.65435 10.0655 10.1662 11.9185 1.01721 
2031 8.9981 3.59924 3.14934 8.46049 9.92155 10.0084 11.8822 1.05981 
2032 8.9981 3.59924 3.14934 8.28831 9.76458 9.87034 11.7804 1.08842 
2033 8.9981 3.59924 3.14934 8.14753 9.63312 9.74994 11.7272 1.11105 
2034 8.9981 3.59924 3.14934 7.95361 9.5287 9.64066 11.6679 1.12662 

Fishing_mortalityRex
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2021  0 0.246587 0.30933 0.000116495 0.000116495 0.000116495 0.000116495 7.45389e-19 
2022  0 0.246587 0.30933 0.000102941 0.000102993 0.000102988 0.000103016 2.49233e-08 
2023  0 0.246587 0.30933 9.65629e-05 9.71627e-05 9.71074e-05 9.74437e-05 2.93458e-07 
2024  0 0.246587 0.30933 0 0 0 0 0 
2025  0 0.246587 0.30933 0 0 0 0 0 
2026  0 0.246587 0.30933 0 0 0 0 0 
2027  0 0.246587 0.30933 0 0 0 0 0 
2028  0 0.246587 0.30933 0 0 0 0 0 
2029  0 0.246587 0.30933 0 0 0 0 0 
2030  0 0.246587 0.30933 0 0 0 0 0 
2031  0 0.246587 0.30933 0 0 0 0 0 
2032  0 0.246587 0.30933 0 0 0 0 0 
2033  0 0.246587 0.30933 0 0 0 0 0 
2034  0 0.246587 0.30933 0 0 0 0 0 

Total_BiomassRex
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 42.4457 11.3144 10.4574 24.5232 24.5232 24.5232 24.5232 6.75016e-14 
2022 42.4457 11.3144 10.4574 24.482 24.9966 25.1152 26.1567 0.559126 
2023 42.4457 11.3144 10.4574 24.1082 25.1629 25.3332 27.0481 0.995248 
2024 42.4457 11.3144 10.4574 23.4606 25.0899 25.2931 27.7345 1.38332 
2025 42.4457 11.3144 10.4574 22.8248 24.8872 25.0758 28.1132 1.70033 
2026 42.4457 11.3144 10.4574 21.9724 24.4844 24.7475 28.2171 1.96762 
2027 42.4457 11.3144 10.4574 21.2175 24.1309 24.3814 28.2073 2.16595 
2028 42.4457 11.3144 10.4574 20.6439 23.7938 24.0121 28.0879 2.31942 
2029 42.4457 11.3144 10.4574 20.0947 23.4563 23.6591 27.7924 2.41662 
2030 42.4457 11.3144 10.4574 19.7943 23.1298 23.3593 27.7831 2.48971 
2031 42.4457 11.3144 10.4574 19.3944 22.768 23.0678 27.6501 2.56484 
2032 42.4457 11.3144 10.4574 18.9608 22.5735 22.803 27.3577 2.59051 
2033 42.4457 11.3144 10.4574 18.6617 22.3222 22.534 27.2023 2.60561 
2034 42.4457 11.3144 10.4574 18.3344 22.14 22.3103 26.8715 2.61093 
Alternative 6 Alternative  Stock: Rex
Catch Rex
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 1.54552 1.6832 0.0019 0.0019 0.0019 0.0019 1.86483e-17 
2022  0 1.54552 1.6832 4.98659 4.98786 4.98816 4.99073 0.00137972 
2023  0 1.54552 1.6832 4.06245 4.07963 4.08305 4.11645 0.0180801 
